id,correctors,corrected
63390,203,200
63388,135,142
63385,79,115
63380,177,189
63378,93,98
63375,47,52
63369,66,78
63366,65,64
63362,151,170
63358,139,145
63355,141,182
63354,116,154
63353,79,86
63349,30,37
63340,70,57
63327,170,174
63324,125,146
63301,20,28
63293,126,156
63276,204,148
63263,76,62
63260,80,80
63259,106,108
63258,142,162
63256,99,120
63253,202,200
63248,143,200
63243,135,148
63237,90,113
63236,123,139
63233,139,163
63223,26,35
63220,78,91
63217,165,183
63216,149,136
63214,135,131
63209,94,101
63208,111,137
63207,179,185
63201,112,136
63200,57,64
63198,163,159
63195,78,87
63192,159,177
63187,100,121
63185,80,85
63184,138,144
63182,80,95
63180,80,89
63178,118,117
63174,86,85
63170,134,135
63167,78,103
63161,57,62
63155,90,123
63151,200,200
63147,180,132
63144,143,141
63141,170,183
63139,107,127
63137,118,134
63136,144,139
63135,37,56
63125,178,193
63116,176,180
63112,140,149
63111,105,123
63110,47,59
63107,109,111
63092,42,42
63026,116,128
63025,122,123
63023,147,157
63022,117,118
63021,93,117
63020,148,150
63017,127,152
63014,87,97
63010,31,31
63009,215,203
63004,90,104
63002,175,190
63001,103,122
62997,70,81
62994,117,106
62991,158,167
62987,151,169
62986,140,149
62985,129,149
62983,131,162
62982,113,107
62979,91,91
62972,91,93
62969,178,174
62964,132,139
62961,59,70
62959,82,114
62957,192,200
62956,42,51
62955,80,78
62953,45,48
62951,169,165
62950,110,144
62946,157,154
62944,90,128
62943,191,190
62937,66,76
62935,158,112
62933,144,136
62928,98,124
62927,187,180
62920,78,85
62916,67,81
62913,106,134
62912,119,141
62911,117,142
62908,44,49
62904,172,182
62900,103,110
62899,136,128
62896,41,44
62894,103,162
62891,102,130
62886,119,143
62884,110,123
62878,204,200
62876,62,65
62869,26,29
62861,68,82
62798,17,24
62165,26,31
62062,133,147
62032,165,200
61946,49,63
61938,44,55
61914,79,87
61909,76,95
61903,202,174
61902,30,41
61897,129,142
61880,62,68
61871,101,82
61870,55,64
61833,107,103
61773,109,98
61764,130,155
61756,104,80
61744,125,139
61711,143,137
61650,147,158
61582,138,110
61533,60,136
61532,200,182
61530,134,156
61493,101,133
61369,78,111
61361,70,85
61308,125,200
61201,60,115
61194,140,139
61157,115,129
61125,153,192
61123,176,169
61081,174,200
61072,173,148
61033,200,169
60994,133,159
60737,110,131
60726,59,71
60720,131,119
60717,72,104
60708,114,112
60705,147,159
60703,144,160
60693,93,99
60677,94,90
60676,174,182
60669,92,97
60660,206,200
60659,163,164
60649,155,146
60632,68,76
60628,145,174
60610,56,69
60599,38,46
60596,39,47
60594,91,128
60590,49,56
60588,169,190
60587,76,83
60579,113,130
60576,183,199
60575,44,43
60568,132,143
60565,141,200
60549,158,144
60546,76,86
60540,94,117
60535,95,88
60532,170,180
60529,149,180
60526,127,136
60508,192,200
60497,91,84
60488,114,131
60485,143,173
60484,166,180
60473,79,85
60472,40,53
60471,71,89
60470,153,145
60464,99,127
60451,166,173
60438,129,157
60437,141,132
60435,44,53
60420,79,102
60418,68,79
60416,167,165
60415,91,100
60410,87,119
60409,109,130
60388,43,58
60364,74,93
60360,127,156
60359,75,77
60355,18,23
60341,138,161
60338,205,200
60337,90,86
60335,188,200
60334,191,190
60330,200,172
60326,202,194
60321,94,89
60318,163,137
60317,87,96
60316,50,56
60314,168,191
60312,87,85
60311,133,124
60310,127,139
60306,141,127
60305,108,122
60300,88,98
60299,178,198
60298,29,27
60293,52,55
60289,74,82
60286,89,117
60284,119,132
60281,75,94
60280,114,114
60279,110,120
60278,195,156
60277,76,79
60273,130,135
60272,150,181
60271,195,203
60263,72,86
60260,182,203
60255,60,67
60252,100,119
60243,169,184
60237,126,153
60236,85,81
60234,56,60
60229,190,156
60222,202,200
60215,168,175
60213,99,120
60199,71,73
60198,203,200
60194,68,69
60191,89,114
60189,103,116
60183,96,118
60176,83,91
60172,122,132
60167,164,167
60161,47,53
60159,158,182
60151,83,96
60133,138,144
60127,127,141
60126,175,192
60121,70,82
60114,83,98
60113,124,135
60108,152,156
60096,200,200
60092,124,139
60089,134,140
60084,181,183
60083,93,98
60078,63,76
60076,111,128
60072,156,172
60071,131,146
60070,175,165
60067,127,145
60064,138,130
60061,56,59
60057,125,139
60052,81,92
60051,200,190
60048,99,90
60043,120,134
60040,200,202
60029,204,210
60027,167,167
60026,124,154
60020,113,147
60018,182,190
60009,121,124
60005,130,127
60002,153,173
59999,51,63
59985,132,129
59964,80,87
59918,25,32
59839,41,43
59744,56,56
59514,162,166
59509,143,144
59499,127,139
59484,98,119
59395,201,200
59294,201,200
59272,91,147
59180,72,134
59161,160,176
59003,185,200
58748,99,84
58739,199,177
58383,43,46
58358,75,84
58317,127,152
58269,123,114
58262,168,169
58259,171,200
58254,111,108
58251,145,169
58244,113,115
58242,62,65
58240,148,161
58237,83,98
58227,83,86
58220,144,167
58218,126,144
58214,91,101
58208,47,51
58205,111,113
58202,83,82
58196,131,147
58192,140,168
58176,185,181
58166,200,200
58164,123,121
58162,139,165
58160,131,166
58157,148,158
58147,142,168
58146,138,156
58145,123,128
58141,138,160
58139,81,96
58131,73,79
58124,109,128
58121,87,98
58118,46,52
58109,82,93
58104,69,76
58093,110,103
58036,48,56
58017,74,76
57997,109,121
57995,151,161
57980,153,139
57979,142,173
57978,140,167
57975,209,205
57963,129,120
57961,93,93
57958,2,4
57955,135,151
57953,143,151
57952,161,169
57946,41,54
57941,146,117
57936,93,96
57932,55,59
57928,124,151
57926,200,181
57923,124,155
57914,171,182
57910,64,77
57909,87,91
57906,165,163
57902,95,105
57899,56,58
57898,65,70
57889,149,143
57887,80,93
57886,150,163
57885,145,139
57884,151,158
57718,160,168
57717,166,164
57715,76,81
57714,158,173
57709,104,125
57703,89,94
57702,86,106
57701,160,172
57700,106,111
57699,56,57
57693,91,112
57692,130,147
57685,198,155
57684,108,114
57681,112,147
57677,99,135
57674,77,95
57672,202,162
57670,206,192
57669,164,177
57667,200,188
57657,115,150
57656,132,144
57655,147,166
57652,120,120
57651,145,168
57650,119,131
57648,99,118
57647,94,108
57645,155,175
57643,99,106
57642,154,161
57641,156,184
57639,95,105
57638,200,201
57630,203,200
57625,130,153
57624,99,125
57616,92,109
57615,169,185
57613,119,124
57611,98,107
57610,125,141
57607,154,164
57604,170,200
57602,158,164
57601,208,202
57600,149,144
57597,205,200
57593,201,200
57588,111,138
57584,43,51
57580,132,161
57578,140,150
57576,117,131
57561,123,142
57556,178,188
57547,74,79
57544,94,111
57532,29,35
57531,172,182
57529,66,80
57515,47,50
57512,64,71
57501,166,181
57495,103,114
57493,113,126
57478,121,131
57458,169,177
57449,137,162
57448,149,162
57431,83,137
57430,172,195
57424,171,179
57422,201,178
57420,204,178
57410,71,86
57409,127,147
57403,98,113
57402,200,200
57400,138,143
57397,161,179
57390,82,91
57388,150,169
57373,202,200
57366,129,128
57362,126,135
57361,166,179
57360,170,183
57359,131,145
57236,4,0
57169,91,88
57074,28,30
57065,1,4
56944,40,0
56934,162,142
56918,128,139
56913,147,133
56911,0,8
56906,139,200
56831,200,200
56649,92,181
56617,175,153
56597,100,113
56595,102,161
56509,208,210
56508,46,60
56492,28,31
56455,29,0
56435,151,153
56402,100,114
56398,200,187
56391,117,129
56386,148,156
56384,188,176
56383,171,184
56381,178,178
56379,155,168
56372,60,69
56371,65,82
56368,166,178
56361,150,151
56351,127,138
56345,188,197
56337,141,155
56336,67,80
56335,90,95
56333,178,144
56327,210,209
56325,101,123
56321,111,122
56320,147,160
56315,48,47
56313,139,162
56310,121,140
56307,145,159
56303,115,139
56302,160,168
56296,128,152
56294,114,140
56291,202,203
56288,78,83
56284,172,186
56265,83,87
56262,169,169
56251,202,200
56250,200,170
56227,65,68
56225,96,116
56218,140,160
56215,64,71
56214,94,100
56203,125,117
56200,174,165
56191,100,125
56190,116,137
56189,58,69
56186,191,196
56178,132,130
56175,175,133
56170,101,122
56158,167,189
56153,101,100
56144,111,131
56136,180,190
56100,139,140
56098,72,72
56097,202,206
56092,153,182
56090,132,138
56086,129,161
56083,80,94
56078,72,72
56077,115,127
56074,181,175
56073,70,76
56072,176,180
56067,194,201
56065,132,153
56064,39,44
56058,56,62
56056,182,190
56050,177,156
56048,112,137
56042,109,102
56039,60,74
56038,153,160
56035,180,182
56032,151,169
56031,193,147
56029,184,189
56028,127,103
56027,128,149
56026,164,141
56025,122,162
56017,146,174
56016,129,144
56014,159,152
56013,169,170
56007,112,127
56005,204,200
56003,200,200
56000,202,185
55999,71,75
55995,97,91
55993,180,154
55991,183,153
55990,94,119
55987,78,89
55984,177,173
55982,75,71
55978,128,152
55966,50,51
55963,124,131
55962,204,200
55958,138,143
55957,107,108
55956,203,200
55953,103,104
55950,124,141
55949,205,202
55947,54,58
55946,202,200
55945,165,180
55942,62,74
55941,171,193
55932,138,132
55931,143,178
55930,179,172
55924,99,106
55922,154,176
55917,169,164
55914,95,96
55907,87,93
55904,104,139
55895,164,182
55894,166,125
55889,189,177
55883,100,109
55880,119,144
55879,173,178
55878,129,145
55874,107,125
55873,153,146
55871,104,134
55866,94,104
55864,80,86
55862,201,200
55860,97,118
55853,154,170
55852,202,200
55849,187,158
55837,86,106
55836,102,132
55826,196,180
55824,169,166
55818,120,148
55811,73,85
55682,108,84
55590,28,29
55516,46,52
55495,40,35
55403,23,27
55395,187,0
55290,27,27
55285,83,87
55280,84,92
55226,73,70
55194,42,50
55104,78,81
55075,82,66
55071,30,32
54913,59,44
54860,0,0
54846,38,37
54842,51,53
54825,58,54
54717,36,41
54175,0,0
53818,44,63
53757,66,88
53638,47,51
53631,20,22
53497,63,56
53482,67,64
53436,102,109
53167,39,0
53120,25,24
53111,157,148
53043,52,60
52944,70,116
52919,147,143
52913,128,199
52907,162,141
52880,83,124
52828,103,148
52809,121,145
52773,127,200
52729,146,168
52685,78,129
52683,107,191
52675,127,143
52588,142,166
52557,200,200
52499,147,116
52493,119,144
52377,180,144
52359,120,126
52343,0,0
51986,60,66
51966,49,59
51965,200,0
51937,92,102
51909,116,96
51832,139,130
51805,18,26
51767,26,29
51720,57,72
51420,87,97
51419,94,94
51416,206,138
51404,52,45
51402,128,171
51400,81,88
51388,141,154
51386,100,85
51331,74,67
51283,16,20
51002,32,38
50985,31,41
50971,101,93
50896,26,27
50886,41,42
50879,41,63
50874,157,200
50873,117,115
50872,175,203
50871,120,121
50870,72,77
50868,164,174
50865,118,143
50863,168,144
50862,72,118
50857,95,99
50854,123,140
50850,113,113
50849,115,116
50845,55,56
50842,78,86
50840,165,178
50828,92,121
50778,200,200
50745,160,114
50727,105,174
50723,111,142
50716,158,187
50682,86,137
50567,154,119
50437,140,152
50395,118,198
50349,112,160
50303,59,59
50299,172,184
50297,58,51
50289,134,65
50287,89,84
50286,79,78
50284,112,101
50282,132,139
50276,224,88
50272,46,53
50270,118,152
50266,133,114
50263,99,95
50262,168,130
50259,202,200
50245,37,42
50244,206,174
50228,110,99
50217,94,123
50214,136,192
50213,157,195
50210,82,81
50209,86,127
50208,84,109
50206,135,123
50203,128,156
50195,161,174
50193,47,91
50187,101,148
50186,79,95
50182,139,134
50181,27,29
50180,75,87
50179,115,121
50176,65,71
50172,147,154
50171,108,153
50170,75,81
50169,101,131
50164,112,125
50163,71,78
50159,105,86
50152,74,91
50148,176,200
50147,128,123
50146,102,116
50144,140,181
50143,94,113
50142,69,75
50139,129,117
50138,77,125
50136,70,85
50131,68,90
50127,107,120
50118,149,161
50117,66,71
50115,81,112
50106,105,150
50105,128,92
50103,116,129
50101,113,109
50097,129,144
50093,73,84
50091,70,79
50085,99,112
50084,141,136
50081,75,128
50076,109,135
50075,107,123
50074,35,42
50072,103,116
50069,69,88
50010,97,81
50005,47,45
49844,68,56
49751,138,115
49683,0,0
49357,0,0
49144,0,0
48971,128,143
48969,19,29
48781,76,104
48536,32,33
48534,54,62
48487,45,51
48262,0,0
48227,58,88
48214,200,3
48197,140,151
48145,158,121
48051,52,56
48039,94,82
47837,87,90
47836,57,55
47813,62,53
47780,0,0
47741,69,75
47714,49,57
47691,77,86
47685,38,57
47669,33,40
47656,71,88
47619,33,36
47483,51,63
47438,135,112
47404,64,79
47397,63,64
47387,136,158
47363,46,51
47316,37,52
47309,104,93
47293,74,73
47262,20,23
47244,90,112
47148,114,78
47028,83,112
47020,145,200
46869,129,159
46756,200,200
46723,111,139
46715,118,167
46712,200,200
46629,161,160
46355,129,127
46327,103,76
46304,78,70
46295,94,122
46292,88,91
46276,208,155
46252,158,166
46163,98,111
46138,68,74
46115,64,85
45811,44,48
45808,0,0
45776,65,65
45750,40,42
45682,135,200
45608,96,120
45562,147,174
45497,58,127
45445,124,168
45423,200,170
45418,83,127
45396,144,178
45319,106,164
45227,116,159
45058,118,146
44961,99,80
44921,131,150
44918,135,153
44828,76,91
44787,85,79
44753,97,127
44706,195,181
44643,123,98
44587,113,105
44476,132,144
44471,75,91
44449,147,158
44288,113,0
44280,97,121
44277,106,117
44258,9,14
44256,108,118
44255,44,46
44247,26,34
44243,80,77
44239,92,102
44234,124,137
44230,24,31
44223,103,129
44212,76,65
44194,102,144
44170,154,105
44135,85,107
44022,24,32
43992,32,32
43953,80,84
43934,170,200
43917,2,60
43912,102,109
43902,146,167
43897,77,87
43860,41,42
43849,81,119
43839,97,128
43832,206,147
43671,152,200
43521,188,181
43467,83,133
43394,197,203
43387,116,138
43321,28,33
43318,67,53
43315,16,29
43310,103,114
43305,212,200
43277,108,125
43265,108,122
43264,96,114
43123,76,112
43114,132,166
43109,174,168
43107,108,141
43105,64,85
43100,76,104
43099,98,133
43093,98,135
43092,113,149
43090,99,138
43075,140,157
43074,86,116
43070,68,88
43068,68,113
43066,87,78
43055,65,103
43052,121,135
43041,95,104
43040,71,74
43038,72,100
43037,99,114
43036,45,51
43033,106,137
43032,143,161
43027,64,108
43025,88,120
43020,206,140
43018,53,47
43016,83,101
43011,106,152
43007,112,107
43005,76,107
42994,147,177
42992,104,119
42987,168,200
42984,146,190
42978,123,140
42972,54,67
42971,111,110
42970,102,95
42969,134,164
42963,114,164
42956,84,123
42953,106,137
42949,96,115
42947,70,99
42939,107,120
42935,170,190
42930,126,139
42928,120,141
42926,132,160
42923,171,172
42914,170,200
42909,110,109
42903,172,132
42901,57,68
42900,128,134
42899,127,132
42896,102,103
42895,84,68
42892,109,132
42887,76,94
42884,131,182
42873,56,49
42863,37,40
42858,110,117
42756,108,140
42753,93,103
42752,90,127
42750,142,140
42748,113,106
42744,147,200
42737,134,192
42736,52,53
42735,99,105
42732,99,122
42731,195,166
42730,123,160
42723,142,189
42720,52,56
42713,108,121
42711,118,79
42708,106,115
42707,88,109
42697,204,196
42696,122,136
42695,151,137
42690,185,201
42688,130,140
42685,133,150
42684,41,45
42683,87,100
42678,115,148
42677,66,53
42676,135,117
42671,182,200
42667,72,106
42663,109,119
42662,202,200
42659,76,110
42658,118,114
42653,123,137
42635,61,70
42629,127,176
42627,70,82
42626,108,104
42625,105,119
42622,166,135
42621,81,108
42619,121,128
42616,129,160
42612,176,165
42609,65,78
42607,114,143
42603,43,46
42602,69,77
42601,113,122
42595,78,111
42594,95,125
42593,133,183
42585,155,184
42582,78,99
42581,196,201
42577,81,112
42574,75,112
42573,126,129
42571,101,107
42569,131,137
42568,201,126
42567,136,197
42563,161,164
42561,147,182
42556,64,112
42554,75,115
42552,82,81
42540,64,49
42532,92,129
42531,91,112
42529,118,141
42528,100,121
42527,122,163
42526,138,126
42525,90,93
42523,118,143
42522,149,156
42521,91,92
42520,170,135
42518,66,76
42517,127,156
42516,71,86
42514,77,101
42513,144,149
42506,52,59
42504,137,142
42501,148,168
42494,64,96
42492,98,118
42491,130,173
42488,212,200
42483,121,139
42475,53,53
42473,162,142
42472,64,57
42471,110,134
42468,204,172
42466,97,127
42463,157,122
42461,61,67
42458,113,121
42457,102,113
42456,98,125
42454,73,103
42446,186,171
42442,151,157
42436,125,152
42434,119,141
42430,91,94
42421,96,115
42088,87,84
42061,151,150
41978,144,109
41974,131,0
41848,110,106
41803,125,98
41757,38,44
41756,95,118
41665,70,89
41558,116,125
41556,93,104
41506,154,166
41504,52,61
41459,137,157
41440,182,190
41435,135,172
41431,95,118
41333,80,101
41210,48,47
41184,94,127
41154,202,167
41074,82,107
41059,86,109
40998,100,114
40969,177,175
40857,208,190
40851,183,200
40839,90,117
40832,208,123
40825,102,154
40811,79,116
40803,202,126
40802,125,104
40800,159,189
40782,106,135
40779,128,143
40777,80,111
40776,90,126
40768,99,161
40755,104,116
40754,127,159
40699,64,74
40697,87,97
40690,51,57
40689,117,144
40685,108,136
40678,69,74
40664,100,85
40660,118,134
40659,191,131
40654,45,54
40652,113,127
40641,157,153
40627,67,60
40619,116,137
40613,207,197
40612,145,119
40611,125,171
40600,128,163
40598,130,148
40597,186,201
40595,180,200
40593,38,45
40591,135,146
40588,144,156
40585,140,121
40581,64,72
40580,98,128
40579,104,130
40564,50,56
40556,96,159
40550,137,160
40545,237,201
40544,58,51
40543,41,52
40525,162,184
40524,93,123
40521,156,148
40518,272,191
40515,151,153
40505,188,135
40502,89,104
40493,52,52
40470,105,84
40438,131,171
40428,56,58
40427,206,200
40425,100,131
40421,51,71
40420,84,118
40415,71,76
40412,130,192
40410,178,139
40406,79,126
40402,131,129
40395,204,200
40394,90,139
40389,120,152
40388,64,83
40377,97,130
40358,37,48
40356,128,168
40341,157,146
40339,74,113
40336,71,79
40335,182,197
40333,210,199
40329,30,35
40322,89,92
40321,160,200
40316,78,127
40308,68,73
40307,103,119
40306,115,135
40301,102,150
40299,85,68
40298,207,200
40297,100,130
40295,82,119
40292,94,116
40289,163,153
40286,154,140
40284,184,200
40277,164,201
40275,142,133
40261,158,192
40259,208,200
40247,127,168
40241,74,122
40236,204,200
40228,132,156
40226,131,167
40218,97,110
40213,101,129
40200,120,164
40197,118,159
40191,100,140
40185,202,201
40184,65,72
40183,176,128
40174,181,201
40170,84,64
40169,92,109
40168,117,99
40163,137,140
40159,186,118
40158,99,141
40149,104,141
40146,107,135
40144,103,115
40137,170,125
40136,206,200
40134,129,162
40133,57,59
40132,144,168
40129,88,125
40128,205,200
40127,151,167
40117,82,80
40116,203,200
40112,205,200
40109,117,136
40107,185,171
40105,195,175
40101,192,189
40096,103,159
40095,65,136
40088,39,47
40076,96,145
40074,80,102
40069,73,78
40062,49,63
40047,99,140
40046,125,117
40045,46,51
40041,136,173
40027,114,151
40024,111,126
40023,87,121
40020,176,177
40011,89,121
40009,165,184
40006,105,119
40005,101,140
40004,105,121
40000,166,200
39999,181,200
39997,103,112
39994,163,179
39985,153,171
39984,206,200
39980,174,200
39973,103,139
39971,88,135
39970,150,179
39969,135,157
39968,111,125
39966,122,143
39964,157,179
39962,144,157
39961,71,119
39958,69,71
39951,66,79
39950,59,67
39949,162,139
39934,174,136
39932,106,124
39931,75,97
39925,91,136
39920,201,195
39912,113,153
39904,35,42
39902,79,78
39897,134,103
39896,208,200
39887,129,117
39884,200,161
39881,145,154
39831,200,0
39262,59,66
39247,52,67
39215,98,108
39209,94,118
39158,128,150
39140,139,133
39072,71,96
39025,109,114
38992,133,144
38982,139,124
38958,174,163
38936,139,162
38933,73,69
38751,187,202
38670,206,155
38625,138,124
38569,55,58
38434,169,182
38201,109,134
38185,117,138
38180,156,112
38159,125,122
38131,86,92
38111,185,162
38078,171,184
38062,204,200
38056,167,164
38053,115,143
38051,121,128
38029,138,182
38027,127,155
38014,175,200
38011,123,126
38010,110,143
38009,132,163
38006,116,126
38005,78,90
37999,104,132
37989,80,86
37979,101,142
37977,96,112
37972,138,181
37952,125,185
37947,174,170
37941,204,200
37939,129,105
37933,143,166
37922,118,106
37919,120,121
37913,64,109
37908,150,168
37899,107,123
37888,77,82
37876,46,56
37865,106,121
37864,109,145
37862,139,173
37854,208,200
37847,183,136
37840,119,155
37839,69,117
37827,58,63
37824,80,84
37823,111,152
37820,102,148
37815,122,136
37808,162,193
37801,210,200
37800,94,155
37799,46,52
37790,177,200
37787,79,74
37774,135,150
37773,90,123
37770,177,191
37769,85,85
37758,159,126
37751,205,200
37749,169,175
37747,70,76
37741,187,199
37730,79,86
37720,84,116
37713,131,151
37692,106,126
37691,152,161
37687,65,80
37685,167,189
37682,91,116
37678,123,169
37668,128,147
37658,56,75
37655,88,121
37649,154,177
37642,196,200
37637,115,151
37634,121,171
37630,142,169
37626,165,189
37624,125,157
37622,148,133
37617,74,119
37616,83,116
37610,121,153
37602,102,124
37578,134,157
37540,105,134
37539,85,140
37530,76,102
37525,55,56
37518,131,167
37513,201,200
37510,209,200
37506,132,137
37504,120,174
37502,145,148
37496,88,131
37495,73,82
37494,206,200
37490,104,153
37489,145,197
37476,121,164
37474,102,114
37473,107,146
37466,125,131
37459,83,101
37458,77,99
37445,137,165
37442,149,180
37440,87,86
37437,138,162
37431,148,130
37427,203,200
37426,71,75
37425,129,147
37423,127,176
37422,132,115
37409,113,151
37408,116,174
37405,115,181
37404,135,177
37403,68,56
37401,69,79
37399,182,166
37397,97,117
37396,91,72
37374,75,112
37364,76,89
37363,110,127
37360,148,164
37356,95,88
37355,197,203
37354,206,133
37346,204,200
37338,133,191
37336,127,116
37333,153,200
37326,206,165
37321,109,122
37315,174,183
37311,105,109
37310,95,84
37307,132,169
37303,195,184
37302,79,97
37298,147,181
37296,138,142
37288,46,49
37287,96,108
37285,113,124
37283,54,57
37276,56,64
37275,95,135
37273,136,175
37271,154,156
37270,106,121
37269,143,125
37265,142,190
37264,150,169
37260,163,200
37257,107,125
37252,187,200
37247,247,183
37242,180,201
37241,165,152
37240,75,135
37237,118,126
37236,99,110
37234,128,174
37231,69,62
37230,147,137
37220,58,94
37218,128,159
37217,97,135
37213,107,174
37211,124,163
37205,128,200
37203,119,135
37193,155,144
37192,124,138
37189,202,184
37177,115,167
37172,82,110
37167,129,174
37164,201,191
37155,69,84
37154,150,170
37151,138,159
37150,132,117
37146,102,133
37142,65,98
37141,82,129
37133,104,146
37122,134,127
37115,164,162
37111,132,149
37108,94,89
37098,211,200
37094,89,111
37092,222,148
37086,144,200
37079,98,121
37063,104,129
37061,132,105
37054,93,156
37016,207,162
37015,202,200
37014,140,131
36934,134,135
36893,88,110
36871,33,26
36812,42,58
36785,159,155
36743,88,95
36742,161,184
36736,190,169
36718,137,169
36686,114,135
36631,56,61
36532,170,170
36496,167,174
36489,179,185
36459,91,134
36409,143,172
36397,143,113
36225,49,48
36123,211,200
36122,94,94
36121,149,153
36116,28,22
36059,1,0
36022,143,106
36006,163,135
35893,70,78
35657,80,92
35313,119,124
35243,74,77
35178,84,89
35165,146,161
35162,165,108
35161,168,177
35103,128,127
35091,209,198
35082,164,151
35079,119,131
35067,123,133
35063,118,117
35047,93,83
35039,83,105
35038,97,95
34824,197,151
34823,132,132
34788,130,109
34737,79,112
34715,100,18
34712,218,202
34709,81,67
34584,137,141
34576,136,130
34565,165,182
34559,36,47
34550,167,162
34547,146,169
34498,158,148
34476,81,0
33869,0,0
33866,189,164
33865,182,187
33785,186,169
33566,144,140
33542,38,47
33540,75,81
33515,194,198
33513,152,140
33480,74,92
33479,192,173
33472,105,77
33471,63,80
33469,133,113
33456,121,128
33455,109,123
33438,103,152
33436,124,161
33431,119,170
33422,181,170
33420,165,168
33418,106,138
33417,100,81
33409,203,200
33405,147,151
33346,204,200
33345,136,148
33344,87,85
33338,157,182
33336,80,111
33334,118,165
33316,127,176
33315,120,155
33311,48,60
33310,82,94
33306,126,155
33304,108,123
33303,119,133
33302,138,148
33300,115,146
33295,135,183
33280,151,132
33279,129,130
33272,61,68
33269,187,102
33254,134,169
33253,122,143
33250,116,137
33249,204,202
33248,200,200
33243,212,200
33239,101,121
33068,120,162
33062,63,78
33058,94,110
33056,89,143
33045,56,93
33041,119,128
33035,101,136
33033,157,174
33031,101,99
33027,179,151
33016,128,155
33008,132,148
33007,78,76
33006,83,128
33005,87,127
33003,119,145
33000,166,172
32998,84,101
32991,73,102
32990,77,111
32988,78,117
32985,89,116
32983,119,113
32981,112,120
32976,144,123
32972,93,128
32971,198,200
32962,88,112
32959,115,110
32952,117,127
32951,203,200
32949,23,30
32948,236,201
32947,153,177
32945,82,120
32944,94,128
32940,113,176
32865,77,103
32858,104,126
32835,78,104
32830,102,142
32633,125,131
32547,147,142
32433,57,92
32431,216,200
32401,221,191
32393,126,134
32390,121,96
32389,154,175
32388,130,130
32380,186,200
32379,89,101
32366,36,36
32361,156,176
32352,58,54
32181,55,52
32088,75,86
32077,96,97
32071,41,42
32005,175,133
31983,215,202
31962,24,0
31809,141,156
31808,40,29
31799,217,200
31781,154,151
31689,0,0
31193,85,90
31182,54,76
31151,65,75
31146,60,87
31112,0,0
31024,182,200
30974,130,178
30969,151,160
30930,130,159
30855,130,146
30851,128,148
30667,128,164
30665,126,154
30647,163,164
30262,103,88
30260,59,69
30248,230,200
30235,220,200
30219,207,188
30209,13,17
29847,135,167
29838,101,104
29837,52,56
29832,14,19
29828,36,47
29814,72,79
29809,65,62
29808,108,110
29805,24,34
29798,46,35
29766,200,200
29642,127,165
29553,100,122
29547,184,193
29501,145,144
29440,204,200
29351,131,166
29341,136,158
29271,103,122
29248,70,85
29192,120,125
29147,119,169
29146,139,157
29144,127,148
29128,131,156
29106,86,151
29102,132,162
29093,137,168
29092,144,140
29089,120,118
29083,126,166
29080,136,171
29076,84,118
29073,92,99
29071,170,192
29065,96,139
29060,162,195
29053,107,119
29041,63,90
29030,91,138
29028,111,118
29027,148,155
29025,131,144
29024,114,88
29023,57,50
29018,102,151
29009,79,87
29002,206,200
28987,91,136
28986,116,157
28972,191,162
28967,153,171
28966,89,120
28963,43,62
28962,74,94
28956,95,116
28954,63,91
28949,105,113
28948,90,131
28946,121,139
28940,81,111
28934,153,200
28927,65,88
28919,87,112
28916,73,105
28915,118,141
28910,124,147
28907,124,145
28901,86,102
28897,112,103
28890,159,154
28884,92,125
28883,103,146
28877,68,85
28872,71,122
28870,108,129
28863,147,200
28860,127,135
28846,145,124
28843,109,127
28840,210,200
28838,115,161
28834,182,201
28832,155,201
28830,81,96
28822,98,143
28813,96,109
28810,100,114
28804,83,110
28799,68,89
28798,53,79
28794,208,200
28791,60,97
28781,116,152
28776,155,177
28773,130,174
28772,101,125
28771,89,85
28770,69,116
28767,128,171
28763,84,125
28761,52,57
28759,133,142
28756,105,119
28748,149,161
28742,85,101
28739,177,180
28738,84,114
28729,115,152
28728,90,148
28727,85,123
28723,92,120
28720,54,80
28719,136,165
28710,120,136
28702,93,100
28701,202,200
28697,107,126
28696,83,103
28690,170,189
28686,91,125
28681,71,88
28678,75,103
28677,93,98
28672,161,200
28662,160,184
28659,109,105
28653,174,200
28651,88,100
28642,142,149
28641,54,73
28635,112,148
28623,95,114
28621,106,134
28620,78,118
28615,111,162
28612,98,118
28608,200,200
28606,131,190
28601,166,131
28598,92,113
28596,107,102
28592,90,113
28589,108,128
28586,139,140
28577,79,100
28576,205,200
28567,82,115
28566,88,108
28564,89,112
28560,120,154
28553,191,200
28548,110,147
28540,131,165
28535,96,133
28534,141,165
28533,162,146
28527,167,180
28523,115,154
28518,134,174
28516,97,110
28512,143,161
28379,84,116
28377,49,41
28241,112,123
28222,188,176
28215,66,101
28213,180,200
28210,40,61
28209,106,108
28205,67,74
28047,125,200
27985,115,136
27940,194,145
27837,153,156
27823,147,172
27771,150,174
27752,120,141
27750,140,156
27725,165,187
27685,206,200
27662,168,200
27657,143,173
27636,120,153
27633,104,120
27626,67,73
27613,88,67
27592,99,115
27589,81,126
27577,97,99
27574,127,176
27569,224,164
27560,163,200
27555,91,159
27550,144,165
27540,131,148
27537,78,97
27533,110,148
27526,89,117
27524,64,77
27519,73,92
27517,67,98
27513,109,113
27508,163,194
27498,76,102
27477,161,159
27471,110,120
27468,151,166
